,path,filename,hash,ismal,istrain
20,./data/raw/1/train/a17b9f7deb496c48f43e622ed2e7041492bea20b.npy,a17b9f7deb496c48f43e622ed2e7041492bea20b.npy,a17b9f7deb496c48f43e622ed2e7041492bea20b,1,train
21,./data/raw/1/train/0b545ba0c9f213a815093569924b6531121ec9cd.npy,0b545ba0c9f213a815093569924b6531121ec9cd.npy,0b545ba0c9f213a815093569924b6531121ec9cd,1,train
22,./data/raw/1/train/f471c3e9f76a7d2b5de877a5b51178901ed7574f.npy,f471c3e9f76a7d2b5de877a5b51178901ed7574f.npy,f471c3e9f76a7d2b5de877a5b51178901ed7574f,1,train
23,./data/raw/1/train/b30ea8a23734346bb67e097c25414dbcc96f2869.npy,b30ea8a23734346bb67e097c25414dbcc96f2869.npy,b30ea8a23734346bb67e097c25414dbcc96f2869,1,train
24,./data/raw/1/train/17b224e1d954aa2bb7438d14643514800240b879.npy,17b224e1d954aa2bb7438d14643514800240b879.npy,17b224e1d954aa2bb7438d14643514800240b879,1,train
25,./data/raw/1/train/06af519e24eebbbcd63ce3dcfcff0a327590dbfc.npy,06af519e24eebbbcd63ce3dcfcff0a327590dbfc.npy,06af519e24eebbbcd63ce3dcfcff0a327590dbfc,1,train
26,./data/raw/1/train/304168631637ac5b5645ae88fe576a9901ca1018.npy,304168631637ac5b5645ae88fe576a9901ca1018.npy,304168631637ac5b5645ae88fe576a9901ca1018,1,train
27,./data/raw/1/train/80773b5352b0be8aaa8fd10a923a5bf7e7f36561.npy,80773b5352b0be8aaa8fd10a923a5bf7e7f36561.npy,80773b5352b0be8aaa8fd10a923a5bf7e7f36561,1,train
28,./data/raw/1/train/4b9fbba462ad464166cee6cda30357d8bc689cd1.npy,4b9fbba462ad464166cee6cda30357d8bc689cd1.npy,4b9fbba462ad464166cee6cda30357d8bc689cd1,1,train
29,./data/raw/1/train/13b72e076a52c400aac0b48a5f9c7cac10011530.npy,13b72e076a52c400aac0b48a5f9c7cac10011530.npy,13b72e076a52c400aac0b48a5f9c7cac10011530,1,train
30,./data/raw/1/train/875f2a31400c960f7a379d0d5faa03d9be6cb5b1.npy,875f2a31400c960f7a379d0d5faa03d9be6cb5b1.npy,875f2a31400c960f7a379d0d5faa03d9be6cb5b1,1,train
31,./data/raw/1/train/bbfcfc3ff6831c94a3a820c848206a189eb3f220.npy,bbfcfc3ff6831c94a3a820c848206a189eb3f220.npy,bbfcfc3ff6831c94a3a820c848206a189eb3f220,1,train
32,./data/raw/1/train/9250e77f41c8f393150b1cde8530c4224b95841d.npy,9250e77f41c8f393150b1cde8530c4224b95841d.npy,9250e77f41c8f393150b1cde8530c4224b95841d,1,train
33,./data/raw/1/train/554aa022626609e33e2648c99ce1b9e2ed8fea78.npy,554aa022626609e33e2648c99ce1b9e2ed8fea78.npy,554aa022626609e33e2648c99ce1b9e2ed8fea78,1,train
34,./data/raw/1/train/4333051b33335793e1c4240f042bc218cc186089.npy,4333051b33335793e1c4240f042bc218cc186089.npy,4333051b33335793e1c4240f042bc218cc186089,1,train
35,./data/raw/1/train/c85c863ddf9cd2b2771db61c28797ff2dd6e0a24.npy,c85c863ddf9cd2b2771db61c28797ff2dd6e0a24.npy,c85c863ddf9cd2b2771db61c28797ff2dd6e0a24,1,train
36,./data/raw/1/train/8ecfc9c2c1a297f448d8038da7e46bcc77701112.npy,8ecfc9c2c1a297f448d8038da7e46bcc77701112.npy,8ecfc9c2c1a297f448d8038da7e46bcc77701112,1,train
37,./data/raw/1/train/6839cba59bfe0077b34b57697562577412ffdac1.npy,6839cba59bfe0077b34b57697562577412ffdac1.npy,6839cba59bfe0077b34b57697562577412ffdac1,1,train
38,./data/raw/1/train/0b90fd13d8e59982b36690eca7ab412d7a575888.npy,0b90fd13d8e59982b36690eca7ab412d7a575888.npy,0b90fd13d8e59982b36690eca7ab412d7a575888,1,train
39,./data/raw/1/train/7da8fbb3408fb7d23cb259dd91b0e2068d6366ec.npy,7da8fbb3408fb7d23cb259dd91b0e2068d6366ec.npy,7da8fbb3408fb7d23cb259dd91b0e2068d6366ec,1,train
40,./data/raw/1/train/50ed8c3f13dd24c3096a3fcde7672cb719e53c23.npy,50ed8c3f13dd24c3096a3fcde7672cb719e53c23.npy,50ed8c3f13dd24c3096a3fcde7672cb719e53c23,1,train
41,./data/raw/1/train/97784823f35954d7b081f75b048b165e9583aabe.npy,97784823f35954d7b081f75b048b165e9583aabe.npy,97784823f35954d7b081f75b048b165e9583aabe,1,train
42,./data/raw/1/train/0d359cacfc7092500617ec141dfbcca124aaa457.npy,0d359cacfc7092500617ec141dfbcca124aaa457.npy,0d359cacfc7092500617ec141dfbcca124aaa457,1,train
43,./data/raw/1/train/cf80d15091c0974b551273c5b46ffbf69f482491.npy,cf80d15091c0974b551273c5b46ffbf69f482491.npy,cf80d15091c0974b551273c5b46ffbf69f482491,1,train
44,./data/raw/1/train/4ba7790344f73a8be017fa5b4f4309b14cb5e944.npy,4ba7790344f73a8be017fa5b4f4309b14cb5e944.npy,4ba7790344f73a8be017fa5b4f4309b14cb5e944,1,train
45,./data/raw/1/train/e2b96f7fd4fcc5aee02c672b1bca318ec2ab8cce.npy,e2b96f7fd4fcc5aee02c672b1bca318ec2ab8cce.npy,e2b96f7fd4fcc5aee02c672b1bca318ec2ab8cce,1,train
46,./data/raw/1/train/74ea1aaef1873c707455d4544ae39bc34cd0341a.npy,74ea1aaef1873c707455d4544ae39bc34cd0341a.npy,74ea1aaef1873c707455d4544ae39bc34cd0341a,1,train
47,./data/raw/1/train/cf5a8dbab3463449ad2e8c9b51a00a502b8085b9.npy,cf5a8dbab3463449ad2e8c9b51a00a502b8085b9.npy,cf5a8dbab3463449ad2e8c9b51a00a502b8085b9,1,train
48,./data/raw/1/train/5b0fa70df861bf74d565a886a803e955af83c89b.npy,5b0fa70df861bf74d565a886a803e955af83c89b.npy,5b0fa70df861bf74d565a886a803e955af83c89b,1,train
49,./data/raw/1/train/23777690ae642ab06aa6660be91f8b60fe4778b3.npy,23777690ae642ab06aa6660be91f8b60fe4778b3.npy,23777690ae642ab06aa6660be91f8b60fe4778b3,1,train
50,./data/raw/1/train/deffc169caf89e4cd3fdc765630e7be5edf74719.npy,deffc169caf89e4cd3fdc765630e7be5edf74719.npy,deffc169caf89e4cd3fdc765630e7be5edf74719,1,train
51,./data/raw/1/train/0b179487e85c402ca0d8afd4d8ac433d7a65ff99.npy,0b179487e85c402ca0d8afd4d8ac433d7a65ff99.npy,0b179487e85c402ca0d8afd4d8ac433d7a65ff99,1,train
52,./data/raw/1/train/f474966c0b908eea7ad0ea164bafb2456bcfe936.npy,f474966c0b908eea7ad0ea164bafb2456bcfe936.npy,f474966c0b908eea7ad0ea164bafb2456bcfe936,1,train
53,./data/raw/1/train/aeb376209baf5728be60828dbc40d18b4b561f12.npy,aeb376209baf5728be60828dbc40d18b4b561f12.npy,aeb376209baf5728be60828dbc40d18b4b561f12,1,train
54,./data/raw/1/train/a44dded3c583fde73b372bd681f39275f6512704.npy,a44dded3c583fde73b372bd681f39275f6512704.npy,a44dded3c583fde73b372bd681f39275f6512704,1,train
55,./data/raw/1/train/ef04825fc990c2108a59bddeab7c48faa32041ad.npy,ef04825fc990c2108a59bddeab7c48faa32041ad.npy,ef04825fc990c2108a59bddeab7c48faa32041ad,1,train
56,./data/raw/1/train/0ab2d491ded455fc957194dea4294750d01fb852.npy,0ab2d491ded455fc957194dea4294750d01fb852.npy,0ab2d491ded455fc957194dea4294750d01fb852,1,train
57,./data/raw/1/train/6e7cfc588d91d65c4546ed94f075ce354adc8176.npy,6e7cfc588d91d65c4546ed94f075ce354adc8176.npy,6e7cfc588d91d65c4546ed94f075ce354adc8176,1,train
58,./data/raw/1/train/f73645220c5c225488060de8e9f032ec0be09ca3.npy,f73645220c5c225488060de8e9f032ec0be09ca3.npy,f73645220c5c225488060de8e9f032ec0be09ca3,1,train
59,./data/raw/1/train/121ca910a486836d8c814107795da480742848c9.npy,121ca910a486836d8c814107795da480742848c9.npy,121ca910a486836d8c814107795da480742848c9,1,train
60,./data/raw/1/train/439fb29756c35e166a771295d5f8bec0c212bbed.npy,439fb29756c35e166a771295d5f8bec0c212bbed.npy,439fb29756c35e166a771295d5f8bec0c212bbed,1,train
61,./data/raw/1/train/28c22f580a59f2de4b059aeef9bcdae6ac43d6e4.npy,28c22f580a59f2de4b059aeef9bcdae6ac43d6e4.npy,28c22f580a59f2de4b059aeef9bcdae6ac43d6e4,1,train
62,./data/raw/1/train/5ec9fdc51a425fe6cc9eae4c849813435516942c.npy,5ec9fdc51a425fe6cc9eae4c849813435516942c.npy,5ec9fdc51a425fe6cc9eae4c849813435516942c,1,train
63,./data/raw/1/train/96822e3e71279641289f7f3de658f146f042d39b.npy,96822e3e71279641289f7f3de658f146f042d39b.npy,96822e3e71279641289f7f3de658f146f042d39b,1,train
64,./data/raw/1/train/f013bfd19a26c347fc9c4b967724de339eb18da4.npy,f013bfd19a26c347fc9c4b967724de339eb18da4.npy,f013bfd19a26c347fc9c4b967724de339eb18da4,1,train
65,./data/raw/1/train/0b7eb8449cc111c421751f366fed23c628c699c0.npy,0b7eb8449cc111c421751f366fed23c628c699c0.npy,0b7eb8449cc111c421751f366fed23c628c699c0,1,train
66,./data/raw/1/train/5895634b57b30226ad1d35d828f4d0b59b71f61c.npy,5895634b57b30226ad1d35d828f4d0b59b71f61c.npy,5895634b57b30226ad1d35d828f4d0b59b71f61c,1,train
67,./data/raw/1/train/748524dc65ad0d69f27d7fc7ee31e1b01665a557.npy,748524dc65ad0d69f27d7fc7ee31e1b01665a557.npy,748524dc65ad0d69f27d7fc7ee31e1b01665a557,1,train
68,./data/raw/1/train/4db5bb518aabe892779a387f6a3c3677388ebd9d.npy,4db5bb518aabe892779a387f6a3c3677388ebd9d.npy,4db5bb518aabe892779a387f6a3c3677388ebd9d,1,train
69,./data/raw/1/train/882531623a94eca5720ec94de32c3429519717b3.npy,882531623a94eca5720ec94de32c3429519717b3.npy,882531623a94eca5720ec94de32c3429519717b3,1,train
70,./data/raw/1/train/55b9b576a8aa0bd81a1dd84bf1988b9933c79ce1.npy,55b9b576a8aa0bd81a1dd84bf1988b9933c79ce1.npy,55b9b576a8aa0bd81a1dd84bf1988b9933c79ce1,1,train
71,./data/raw/1/train/b295bef1c4b54593b8bf57311c6c7baaa5aaa950.npy,b295bef1c4b54593b8bf57311c6c7baaa5aaa950.npy,b295bef1c4b54593b8bf57311c6c7baaa5aaa950,1,train
72,./data/raw/1/train/bf06bac1296eea8be40ebc0e49d9b72360ff3cfa.npy,bf06bac1296eea8be40ebc0e49d9b72360ff3cfa.npy,bf06bac1296eea8be40ebc0e49d9b72360ff3cfa,1,train
73,./data/raw/1/train/1698ec514806fe0f89590bd1b8f4e1cea6068ff0.npy,1698ec514806fe0f89590bd1b8f4e1cea6068ff0.npy,1698ec514806fe0f89590bd1b8f4e1cea6068ff0,1,train
74,./data/raw/1/train/c64b02de9d0e8efacd97198571f85472b6a85b2f.npy,c64b02de9d0e8efacd97198571f85472b6a85b2f.npy,c64b02de9d0e8efacd97198571f85472b6a85b2f,1,train
75,./data/raw/1/train/a261d9fa2b0b6f0884dd6c12f1dca296d1592db7.npy,a261d9fa2b0b6f0884dd6c12f1dca296d1592db7.npy,a261d9fa2b0b6f0884dd6c12f1dca296d1592db7,1,train
76,./data/raw/1/train/b0eaa5221cba82d5e524c429f46d148fdad4e0a8.npy,b0eaa5221cba82d5e524c429f46d148fdad4e0a8.npy,b0eaa5221cba82d5e524c429f46d148fdad4e0a8,1,train
77,./data/raw/1/train/1557dd19e816da113a6163477fce4942612573a7.npy,1557dd19e816da113a6163477fce4942612573a7.npy,1557dd19e816da113a6163477fce4942612573a7,1,train
78,./data/raw/1/train/ed575a88078baa26e83aa948141ef310f7f88559.npy,ed575a88078baa26e83aa948141ef310f7f88559.npy,ed575a88078baa26e83aa948141ef310f7f88559,1,train
79,./data/raw/1/train/087215a48bc403da98db0b13947097d4956394a4.npy,087215a48bc403da98db0b13947097d4956394a4.npy,087215a48bc403da98db0b13947097d4956394a4,1,train
80,./data/raw/1/train/0e339cc4b13a8d217dac80fb5d6a7585024bd364.npy,0e339cc4b13a8d217dac80fb5d6a7585024bd364.npy,0e339cc4b13a8d217dac80fb5d6a7585024bd364,1,train
81,./data/raw/1/train/7af7f89d6105cc396970508c7138a8cabd574203.npy,7af7f89d6105cc396970508c7138a8cabd574203.npy,7af7f89d6105cc396970508c7138a8cabd574203,1,train
82,./data/raw/1/train/7ef0854f2fe45621a1c2d703578f801437312504.npy,7ef0854f2fe45621a1c2d703578f801437312504.npy,7ef0854f2fe45621a1c2d703578f801437312504,1,train
83,./data/raw/1/train/630d1924e0d60315d251c649fc6b29b2962bd7fb.npy,630d1924e0d60315d251c649fc6b29b2962bd7fb.npy,630d1924e0d60315d251c649fc6b29b2962bd7fb,1,train
84,./data/raw/1/train/978371b9309b1ab0625917e8bec8b9b6052bbe12.npy,978371b9309b1ab0625917e8bec8b9b6052bbe12.npy,978371b9309b1ab0625917e8bec8b9b6052bbe12,1,train
85,./data/raw/1/train/67a255e8e81c06ea13c2826a4f14c13d92129f55.npy,67a255e8e81c06ea13c2826a4f14c13d92129f55.npy,67a255e8e81c06ea13c2826a4f14c13d92129f55,1,train
86,./data/raw/1/train/c916a6f2b387dd2169106149330b1392cb64901b.npy,c916a6f2b387dd2169106149330b1392cb64901b.npy,c916a6f2b387dd2169106149330b1392cb64901b,1,train
87,./data/raw/1/train/fe6c0abe8f7c114e947792f3aaa373aace88f556.npy,fe6c0abe8f7c114e947792f3aaa373aace88f556.npy,fe6c0abe8f7c114e947792f3aaa373aace88f556,1,train
88,./data/raw/1/train/6cfb71bf35024562e17d61145c04230c41103c1b.npy,6cfb71bf35024562e17d61145c04230c41103c1b.npy,6cfb71bf35024562e17d61145c04230c41103c1b,1,train
89,./data/raw/1/train/679de26bfc4cc17661a987bd91ae29ce152c8d7a.npy,679de26bfc4cc17661a987bd91ae29ce152c8d7a.npy,679de26bfc4cc17661a987bd91ae29ce152c8d7a,1,train
90,./data/raw/1/train/95693beecf3e0500b5dfb07adccd9d26c4580b21.npy,95693beecf3e0500b5dfb07adccd9d26c4580b21.npy,95693beecf3e0500b5dfb07adccd9d26c4580b21,1,train
91,./data/raw/1/train/81f98ba5358b08eab4b83937306364b9160a69e9.npy,81f98ba5358b08eab4b83937306364b9160a69e9.npy,81f98ba5358b08eab4b83937306364b9160a69e9,1,train
92,./data/raw/1/train/53293e969df4159c06d6001dca18f038f32541b2.npy,53293e969df4159c06d6001dca18f038f32541b2.npy,53293e969df4159c06d6001dca18f038f32541b2,1,train
93,./data/raw/1/train/4a08a4081d746b22b5a90e4fd321a8836f409a35.npy,4a08a4081d746b22b5a90e4fd321a8836f409a35.npy,4a08a4081d746b22b5a90e4fd321a8836f409a35,1,train
94,./data/raw/1/train/26dda4974f1946f37b63951ee67f2975e4d86ca6.npy,26dda4974f1946f37b63951ee67f2975e4d86ca6.npy,26dda4974f1946f37b63951ee67f2975e4d86ca6,1,train
95,./data/raw/1/train/018b9491b6747e627ca458a9b30c8bf12f3aac54.npy,018b9491b6747e627ca458a9b30c8bf12f3aac54.npy,018b9491b6747e627ca458a9b30c8bf12f3aac54,1,train
96,./data/raw/1/train/a495b93004a90fbf7cc265f43e13f8282d64ac45.npy,a495b93004a90fbf7cc265f43e13f8282d64ac45.npy,a495b93004a90fbf7cc265f43e13f8282d64ac45,1,train
97,./data/raw/1/train/03947b4d272613caddd3fbf3b454e4ab1a216b70.npy,03947b4d272613caddd3fbf3b454e4ab1a216b70.npy,03947b4d272613caddd3fbf3b454e4ab1a216b70,1,train
98,./data/raw/1/train/9434a9b4f3e17a66de0ca3f7c1fd4d5e88ddc188.npy,9434a9b4f3e17a66de0ca3f7c1fd4d5e88ddc188.npy,9434a9b4f3e17a66de0ca3f7c1fd4d5e88ddc188,1,train
99,./data/raw/1/train/bc757089aca6b4bf99fea1b7eec800de35c02785.npy,bc757089aca6b4bf99fea1b7eec800de35c02785.npy,bc757089aca6b4bf99fea1b7eec800de35c02785,1,train
100,./data/raw/1/train/d0be76c6c632ec52bd94165d4708c55e42bcfb51.npy,d0be76c6c632ec52bd94165d4708c55e42bcfb51.npy,d0be76c6c632ec52bd94165d4708c55e42bcfb51,1,train
101,./data/raw/1/train/ed8669c9c76ab669f8c3a17de675ad6534e65197.npy,ed8669c9c76ab669f8c3a17de675ad6534e65197.npy,ed8669c9c76ab669f8c3a17de675ad6534e65197,1,train
102,./data/raw/1/train/34e7d434e0e53f31ce82d59a5498a32238d03d58.npy,34e7d434e0e53f31ce82d59a5498a32238d03d58.npy,34e7d434e0e53f31ce82d59a5498a32238d03d58,1,train
103,./data/raw/1/train/7d78e8c5e0e558cd0daeca2129ea06d81f7b2715.npy,7d78e8c5e0e558cd0daeca2129ea06d81f7b2715.npy,7d78e8c5e0e558cd0daeca2129ea06d81f7b2715,1,train
104,./data/raw/1/train/d7a58d850cfda3713c0a41c86357ac3cf099dbb0.npy,d7a58d850cfda3713c0a41c86357ac3cf099dbb0.npy,d7a58d850cfda3713c0a41c86357ac3cf099dbb0,1,train
105,./data/raw/1/train/334333ebd66473eef447291facdf5a4477bb53f3.npy,334333ebd66473eef447291facdf5a4477bb53f3.npy,334333ebd66473eef447291facdf5a4477bb53f3,1,train
106,./data/raw/1/train/4d5c66e58bad1340fb44dc2ed1278528430f21b0.npy,4d5c66e58bad1340fb44dc2ed1278528430f21b0.npy,4d5c66e58bad1340fb44dc2ed1278528430f21b0,1,train
107,./data/raw/1/train/894f5b6778bebf01f60fca2cb3d276be190169d9.npy,894f5b6778bebf01f60fca2cb3d276be190169d9.npy,894f5b6778bebf01f60fca2cb3d276be190169d9,1,train
108,./data/raw/1/train/26b285a89148656d7c80d96c87e263ed54f938f4.npy,26b285a89148656d7c80d96c87e263ed54f938f4.npy,26b285a89148656d7c80d96c87e263ed54f938f4,1,train
109,./data/raw/1/train/39f91e0017da0675206dae73b8837088ceef4573.npy,39f91e0017da0675206dae73b8837088ceef4573.npy,39f91e0017da0675206dae73b8837088ceef4573,1,train
110,./data/raw/1/train/437e821bdb19b4221b8efb5568e67f1fd3d107a0.npy,437e821bdb19b4221b8efb5568e67f1fd3d107a0.npy,437e821bdb19b4221b8efb5568e67f1fd3d107a0,1,train
111,./data/raw/1/train/a4353be6f70fb12bcf58f5238df29343225cf8e3.npy,a4353be6f70fb12bcf58f5238df29343225cf8e3.npy,a4353be6f70fb12bcf58f5238df29343225cf8e3,1,train
112,./data/raw/1/train/81d880122643e5908c7d648532adab46164a20d4.npy,81d880122643e5908c7d648532adab46164a20d4.npy,81d880122643e5908c7d648532adab46164a20d4,1,train
113,./data/raw/1/train/62699594e9a11171ea2ccf51dba07e4224598a04.npy,62699594e9a11171ea2ccf51dba07e4224598a04.npy,62699594e9a11171ea2ccf51dba07e4224598a04,1,train
114,./data/raw/1/train/705e9f5cd35bcb3b964a1de2e680deb72f1b486c.npy,705e9f5cd35bcb3b964a1de2e680deb72f1b486c.npy,705e9f5cd35bcb3b964a1de2e680deb72f1b486c,1,train
115,./data/raw/1/train/ba40fcf8079dbe50b20f4e2a6abbd21e112f3e4c.npy,ba40fcf8079dbe50b20f4e2a6abbd21e112f3e4c.npy,ba40fcf8079dbe50b20f4e2a6abbd21e112f3e4c,1,train
116,./data/raw/1/train/1969d1ad829b1d06b13a001c9da67238d52fda8d.npy,1969d1ad829b1d06b13a001c9da67238d52fda8d.npy,1969d1ad829b1d06b13a001c9da67238d52fda8d,1,train
117,./data/raw/1/train/1b5476e1e7e014a5566cac3b3827120359303490.npy,1b5476e1e7e014a5566cac3b3827120359303490.npy,1b5476e1e7e014a5566cac3b3827120359303490,1,train
118,./data/raw/1/train/d20e8ca3096e75c2902bb63e83c89a095b0bb2b0.npy,d20e8ca3096e75c2902bb63e83c89a095b0bb2b0.npy,d20e8ca3096e75c2902bb63e83c89a095b0bb2b0,1,train
119,./data/raw/1/train/0b894ab5e07d6aba3ae7d5fec7828e7f47d62de9.npy,0b894ab5e07d6aba3ae7d5fec7828e7f47d62de9.npy,0b894ab5e07d6aba3ae7d5fec7828e7f47d62de9,1,train
120,./data/raw/1/train/c184faaf18263d42b824711cc804c86350edd6f3.npy,c184faaf18263d42b824711cc804c86350edd6f3.npy,c184faaf18263d42b824711cc804c86350edd6f3,1,train
121,./data/raw/1/train/d3d4634f3d0dc40f5c7dc1360e57023368708d5e.npy,d3d4634f3d0dc40f5c7dc1360e57023368708d5e.npy,d3d4634f3d0dc40f5c7dc1360e57023368708d5e,1,train
122,./data/raw/1/train/3e8edabd23a9895b7b014e62309a1035d505b741.npy,3e8edabd23a9895b7b014e62309a1035d505b741.npy,3e8edabd23a9895b7b014e62309a1035d505b741,1,train
123,./data/raw/1/train/b8417d5498f302f7357aa6ba97b7b2edde42c0f9.npy,b8417d5498f302f7357aa6ba97b7b2edde42c0f9.npy,b8417d5498f302f7357aa6ba97b7b2edde42c0f9,1,train
124,./data/raw/1/train/944388acf0bd6940cb023f0f7d8e84f311164d92.npy,944388acf0bd6940cb023f0f7d8e84f311164d92.npy,944388acf0bd6940cb023f0f7d8e84f311164d92,1,train
125,./data/raw/1/train/54308bf24d12932770b17717d8936da6c8f2fdef.npy,54308bf24d12932770b17717d8936da6c8f2fdef.npy,54308bf24d12932770b17717d8936da6c8f2fdef,1,train
126,./data/raw/1/train/b613dffc6429523ab7d82efc33dfad34c7c3e172.npy,b613dffc6429523ab7d82efc33dfad34c7c3e172.npy,b613dffc6429523ab7d82efc33dfad34c7c3e172,1,train
127,./data/raw/1/train/7f7543b4d855a127b8d29d8961a09b3b4ef6ed35.npy,7f7543b4d855a127b8d29d8961a09b3b4ef6ed35.npy,7f7543b4d855a127b8d29d8961a09b3b4ef6ed35,1,train
128,./data/raw/1/train/e8b2c7f15d5cbdf4a7a67854a82c997f2651d0b5.npy,e8b2c7f15d5cbdf4a7a67854a82c997f2651d0b5.npy,e8b2c7f15d5cbdf4a7a67854a82c997f2651d0b5,1,train
129,./data/raw/1/train/a2d6025ce95d3f2be9280ef1c39b098568cf6cc5.npy,a2d6025ce95d3f2be9280ef1c39b098568cf6cc5.npy,a2d6025ce95d3f2be9280ef1c39b098568cf6cc5,1,train
130,./data/raw/1/train/866a6e4531f178a62136b572a9aa48a5b6e5e4bd.npy,866a6e4531f178a62136b572a9aa48a5b6e5e4bd.npy,866a6e4531f178a62136b572a9aa48a5b6e5e4bd,1,train
131,./data/raw/1/train/b97de522c94da85e97765c807f5a0367eadac439.npy,b97de522c94da85e97765c807f5a0367eadac439.npy,b97de522c94da85e97765c807f5a0367eadac439,1,train
132,./data/raw/1/train/71a1dea1fe09bcc81682262df976e04cfc71ef3f.npy,71a1dea1fe09bcc81682262df976e04cfc71ef3f.npy,71a1dea1fe09bcc81682262df976e04cfc71ef3f,1,train
133,./data/raw/1/train/ba9727fd6ea35fa268f1a469940cc7095fdc0d26.npy,ba9727fd6ea35fa268f1a469940cc7095fdc0d26.npy,ba9727fd6ea35fa268f1a469940cc7095fdc0d26,1,train
134,./data/raw/1/train/5be22a1c85cc01160971a50ba086cbd1a496ff83.npy,5be22a1c85cc01160971a50ba086cbd1a496ff83.npy,5be22a1c85cc01160971a50ba086cbd1a496ff83,1,train
135,./data/raw/1/train/3a10c68bf50495a33623bcb90c695b5d3dd0a4a5.npy,3a10c68bf50495a33623bcb90c695b5d3dd0a4a5.npy,3a10c68bf50495a33623bcb90c695b5d3dd0a4a5,1,train
